"","GLDS-6_array_Rnor_SDR_keratinocytes_CTRL_Rep1_GSM144733_raw1.CEL.gz","GLDS-6_array_Rnor_SDR_keratinocytes_CTRL_Rep2_GSM144734_raw.CEL.gz","GLDS-6_array_Rnor_SDR_keratinocytes_CTRL_Rep3_GSM144735_raw.CEL.gz","GLDS-6_array_Rnor_SDR_keratinocytes_IR_56Fe_Rep1_GSM144736_raw.CEL.gz","GLDS-6_array_Rnor_SDR_keratinocytes_IR_56Fe_Rep2_GSM144737_raw.CEL.gz","GLDS-6_array_Rnor_SDR_keratinocytes_IR_56Fe_Rep3_GSM144738_raw.CEL.gz"
"1369071_at",2.99063689454315,3.20743057407236,2.90650222077842,2.95424799170256,3.17065026187116,3.0248536435276
"1369072_at",2.29312475532862,2.38888715173936,2.35069410831387,2.35824320431701,2.20257551451791,2.47744459114755
"1369073_at",4.76488766623287,4.99356289807781,4.98327994115522,4.77674095300523,4.75519440885263,4.42501972200773
"1369074_at",4.721251761478,4.66892011099248,4.73433741455098,4.7022493572897,4.75799983824942,4.43500212602374
"1369075_a_at",4.01713195509844,4.04936159967004,4.25162444217444,3.99681987229906,4.04437931506205,4.02766025340407
"1369076_at",4.4035325752869,4.44124969087649,4.34076154514494,4.28916131205434,4.23624813652162,4.49346433097843
"1369077_at",9.41792214575943,9.40317904789087,9.23352209417987,9.39846976269382,9.45319087134116,9.41148937615438
"1369078_at",7.96664733310877,7.98057740650244,8.16105645116697,7.91921601397074,8.10366405305503,8.07535756416683
"1369079_at",4.23017280804742,4.31389158411145,4.29577108631971,4.63946697595448,4.19194880037218,4.00366361053102
"1369080_at",4.52579802975487,4.49346433097844,4.4266331899274,4.44939888241645,4.48494233277716,4.18985431903227
"1369081_at",6.98278751816362,7.05928171030369,7.25085563210693,7.18236162403682,7.26223827236205,7.16284549522786
"1369082_at",6.1800110315701,6.20827732381965,6.22444619372444,6.3144042073103,6.34620507782979,6.30875831246949
"1369083_at",8.49437384487727,8.3738118775465,8.44127155034219,8.42200463410357,8.37976149183963,8.29388377225726
"1369084_a_at",9.35256157060757,9.29976153631012,9.47070086732772,9.44587896411051,9.3983085518683,9.37191913717154
"1369085_s_at",7.76880014266078,7.77324497182966,7.87425924838953,7.70314518308946,7.7603159204609,8.03377920186509
"1369086_a_at",3.26209022207833,3.36102939714075,3.68547238643808,3.59159311866653,3.35873359104107,3.37586463394913
"1369087_at",4.247941835083,4.29417070305367,4.42665237048681,4.07380501515378,4.46662301301362,4.25084077780083
"1369088_at",7.09253409537672,6.82563676892838,7.14905099549124,7.15593331186533,7.2265014333481,7.01600990298525
"1369089_at",4.19234174292716,4.83172453695161,4.09545373000088,4.35825057027753,4.07479823479686,4.02158608771741
"1369090_at",3.63715043930334,4.05109897210035,3.71959822142129,3.64503191646279,4.01377613419712,3.78033913413465
"1369091_at",5.17674149503004,5.34426230583272,5.30757516864926,5.32876671192765,5.30757516864926,5.12235755528823
"1369092_at",7.23185617240189,7.23907363592965,7.19388520476042,7.2379400855458,7.34143230613863,7.30074512854248
"1369093_at",4.01249967113534,3.96698953985357,4.01112800325652,3.92625180716816,4.13104179538165,3.96900975004541
"1369094_a_at",3.08038527452886,3.0907190276274,3.27337355891316,3.0341704000132,3.1586352742869,3.24055716827952
"1369095_at",4.10496471672167,4.18484360487359,4.05788972790279,4.10984778283476,4.24238298475509,3.85712352959222
"1369096_at",6.63418394884834,6.65409348476776,6.69724596379642,6.67484266752715,6.5196444771828,6.67819509952956
"1369097_s_at",2.75650170636115,2.76499964859472,2.54380686098979,2.57928170257966,2.63555910306104,2.71662565729196
"1369098_at",5.72089356937897,5.72594569456412,5.72227000536217,5.63611200488487,5.84809054308135,5.67006062635177
"1369099_at",5.69171276459892,5.63490652749532,5.82968256950845,5.66851350051338,5.62516431800777,5.78414733460363
"1369100_at",4.02707289960596,3.62891581107168,4.01663713937072,3.86733530337813,3.72954541752294,3.64731937598537
"1369101_at",5.68240708792892,5.38375682596505,5.97884414741773,5.81922697239994,5.57875699923083,6.12002286077276
"1369102_at",3.58233961959707,3.58862634886456,3.35562640610002,3.54233154713785,3.57013899132739,3.42331170297976
"1369103_at",6.92962299011693,6.88553874598202,6.72427963342234,6.90757338199129,6.97704156527453,6.81564672129525
"1369104_at",5.17711360254403,5.46935157186912,5.18008823623662,5.27593479142567,5.36458511434644,5.30958297923442
"1369105_a_at",4.33240533693094,4.09644519243363,4.23281045017965,4.31763870816068,4.37624118924375,4.42556655087921
"1369106_at",7.73697896609854,7.63739555794137,7.51709328454578,7.50196401772718,7.58435575889431,7.4035501722399
"1369107_at",2.94933392672712,3.0017538508043,2.78049954879637,3.21179760082304,3.08889663033004,2.88677148588023
"1369108_at",10.3513173421606,10.3071012093137,10.502517364948,9.99642674388162,10.0155265958466,10.0172022047816
"1369109_at",3.24818469917834,3.15689524442076,3.32749483882446,3.16335257111953,3.13475045132115,3.21645004091736
"1369110_x_at",7.57838953470915,7.56846542164219,7.53572091745259,7.54213966903948,7.63443071940298,7.67680132814455
"1369111_at",3.24668199608685,3.24320787389652,3.54403784756896,3.21694905804438,3.27505165119476,3.13929897846223
"1369112_at",3.88242345795851,3.83321313897417,3.80438641696385,3.74168575544959,4.02004455465878,3.67177382904285
"1369113_at",2.50568833142531,2.43231124050395,2.48695987373914,2.60420043925991,2.65140028969999,2.44737746650345
"1369114_at",2.6903782212986,2.89931080134386,2.81914618568422,2.72720553070097,2.69720087190827,2.62454483086642
"1369115_at",5.17929676571179,5.05511761091681,5.29414330645733,5.24331191614271,5.05787538208929,5.14285047802832
"1369116_a_at",4.49272543649492,4.75280555898713,4.75478505277946,4.86984620999024,4.80808317409892,4.61025400102567
"1369117_at",4.19670026896494,3.94610842691776,3.8717122104846,3.90899989071695,4.11051377477967,3.94610842691776
"1369118_a_at",3.87184930568731,4.09364222894459,3.89845614618746,4.06606859289759,3.97418851908679,3.85524160609468
"1369119_a_at",4.57361414616287,4.66567595168915,4.62949279133786,4.54475513255764,4.65988386753073,4.50120544663948
"1369120_a_at",5.7768917976901,5.89929540237892,6.00987791885647,5.90848155279071,5.92650672844707,5.84328287076176
"1369121_at",4.59155367578444,4.37856221663825,4.61170389477221,4.50923957452476,4.41726372556282,4.377150716888
"1369122_at",8.82584340895828,8.90844135164831,8.93742463444616,8.74344007564556,8.61171345752041,8.42301805408559
"1369123_a_at",4.21260583315804,4.21713239005902,4.64670220023032,4.1748416977973,4.06989394747548,4.25027992499704
"1369124_at",4.12219158927235,4.20606811100165,4.19449174938056,4.09742883276378,4.27870489354839,3.79646067743073
"1369125_at",2.63737659286641,2.74214295400938,2.70680883103298,2.51769247434985,2.56047552014547,2.56449976481516
"1369126_at",2.51713061705646,2.75106865899899,2.57694397344141,2.68420231460846,2.52130276780692,2.46847382989106
"1369127_a_at",4.49346433097843,4.64002635566796,4.82975611814155,4.95187711110504,4.59053664487582,4.30483438648993
"1369128_at",5.05450820404794,4.83767589188073,5.17384686060052,4.91804325055427,4.99066587508222,5.00299437859194
"1369129_at",5.07582532835677,5.27367725540468,5.07690368033373,5.18960070941363,5.39299796624853,5.2597462766145
"1369130_at",4.40676587401557,4.64398998050385,4.27740228260824,4.36206431201754,4.53469127371472,4.43095110099176
"1369131_at",4.61053892039108,4.87523058381935,4.37447186815002,4.5338254317515,4.55754503202269,4.53449234199922
"1369132_at",4.56427731569727,4.81650895084425,5.1290174904215,4.64581973638099,4.76321949144329,4.92535760271535
"1369133_a_at",3.49844774762697,3.49627677824718,3.55747554938434,3.59945552343054,3.48816552060077,3.27327943299545
"1369134_x_at",3.5281262530613,3.55784687276169,3.70075550702535,3.72911003072776,3.53394718840196,3.72027807179789
"1369135_at",6.2867959008703,6.37002457532191,6.40219135329555,6.28882482281845,6.39934578760069,6.16976334678331
"1369136_at",3.57811503894948,3.66573109270675,3.56427701921347,3.7412057800829,3.64917975752706,3.36049003641767
"1369137_at",5.46609073530016,5.60248100036369,4.86178676283712,5.5286796878255,5.97990365314204,5.4354188627729
"1369138_a_at",2.80349570252796,2.68683068030154,2.76682006803709,2.91897136164887,2.74143102805,2.62951073236842
"1369139_at",3.13090704828818,2.93031362551219,3.15954551227978,3.33474987728452,3.41707963882707,3.28457013516678
"1369140_at",2.98319140361779,3.25894821762327,3.18050235386152,3.47148416796093,3.15344099896435,3.38653995564149
"1369141_at",2.90166926022898,2.89944686607808,3.06272532218129,2.89470106393652,3.14435979133709,2.78454803215205
"1369142_at",3.13090704828818,2.96847584925198,2.96847584925198,2.78205746130876,3.04328830636744,3.16433345179458
"1369143_at",2.81926685843408,3.08368685235574,2.99713062645907,3.18594189512118,3.19844850556913,3.01442970075988
"1369144_a_at",3.26801490378069,3.4151639198502,3.29956607249315,3.2357415455103,3.03283943380503,3.20743057407236
"1369145_a_at",4.20631914531952,4.19189550674664,4.06092551835065,4.26786270859749,4.1036009155294,4.01479674307378
"1369146_a_at",5.8506879049216,5.82352678457849,6.12803974390313,5.78850411325892,5.85772018317686,5.89491807268909
"1369147_at",4.85762200251387,4.91592893143269,4.94438931265332,4.86559234218204,4.98136666541099,4.91592893143269
"1369148_at",3.22000007611879,3.20743057407236,3.38867813635516,3.20872380865429,3.1606765359967,3.25148190937987
"1369149_at",6.1402261404719,6.15128643948279,6.10473851334907,6.14852136473007,6.21441886844199,6.07273128043057
"1369150_at",4.82716187262982,4.93900982646894,4.87380108835291,4.83675857838356,4.78180000521758,4.71146002128446
"1369151_at",4.24635072528339,4.03346841437393,4.17444644676529,4.18633236910648,4.2188531133819,4.10858979721472
"1369152_at",9.379505929655,9.24343156174403,9.28737224898135,8.98690363512283,9.24243699074711,9.37085079787583
"1369153_at",2.90029476624446,2.75580644636227,3.04502897915236,2.90069703598838,2.98055633998788,2.73688222351092
"1369154_at",3.02136684986635,2.87457620953182,3.51628094028298,3.03807221857113,2.8151960327828,3.19255849993327
"1369155_at",3.48983806966542,3.60933546745025,3.54610290609952,3.40462678260607,3.47232812078407,3.50600693957021
"1369156_at",4.12336512642185,3.82827943759496,3.83786416816844,4.13111138886934,4.01779573558643,4.25881232090518
"1369157_at",3.62317834006572,3.74309519727112,3.7002629011695,3.28616483497808,3.28263296690839,3.19561666321026
"1369158_at",3.77822661150224,3.83457523675651,3.71199435670646,4.16678884233384,3.70602598944357,3.69233706244175
"1369159_at",4.32720564483269,4.61095056422847,4.60268871551985,4.56673942153674,4.55448843226374,4.43588229679265
"1369160_a_at",6.69831078636016,6.77618781808462,6.37399095848628,6.60351420021998,6.70404149024056,6.42399784879704
"1369161_at",5.18285646710155,5.43818029659698,5.34352502587369,5.18548002868107,5.18386629292288,5.29789077615676
"1369162_at",3.94687883307227,4.01551085026062,4.21321678174861,4.25919470334683,4.1859211683504,4.10938460383804
"1369163_at",5.72946457018101,5.73899108622621,5.8649949390613,5.73899108622621,5.48008782780992,5.53721499515214
"1369164_a_at",3.22352124217447,3.26365370901337,3.2380741989422,3.36618872807037,3.24305132222116,3.16256270063626
"1369165_at",3.21491823950252,3.43192374068469,3.4819944849131,3.55747554938434,3.3422536429982,3.12100387256535
"1369166_at",3.54595146738375,3.53940072119539,4.11168962523592,3.52047522155247,3.59309285062893,3.29732226234388
"1369167_at",5.64419469401926,5.52647043689817,5.72472305698152,5.72627867588833,5.67148473439559,5.59314927811197
"1369168_a_at",5.32474823700765,5.32583746902758,5.54761101657719,5.12717865107043,5.36717906936299,5.46538731452902
"1369169_at",3.73746482993951,3.87544506784644,4.12336970318617,3.55811475909094,3.75707059260002,3.83288907013949
"1369170_at",3.66881304312074,3.81105620251859,3.72626064356123,3.78507774641868,3.6911064297875,3.72832713306549
"1369171_at",4.49118416929505,4.51043483664844,4.70951955451076,4.6211871582272,4.58239803906586,4.26679766441633
"1369172_at",3.11968265234649,3.3453611525891,3.32321635948949,3.46101912228373,3.64551224452693,3.09357980220642
"1369173_at",3.975642036269,3.91299322834324,4.17830049367669,3.94595675984236,4.13800922047696,3.84520307616534
"1369174_at",7.47794469453014,7.21942930265179,7.43690995851616,7.57630948477069,7.53480634279404,7.44382385658213
"1369175_a_at",4.63806800829655,4.45923314168876,4.39435193917176,4.31290423271449,4.31140001677887,4.02362191207635
"1369176_at",5.9072293637823,5.97987898357841,6.26936773830147,6.11664179290597,5.90223931972011,5.92427521427939
"1369177_at",7.57257304085974,7.32159202166839,7.69306664684348,7.70564998978871,7.61028679150147,7.524877096699
"1369178_a_at",3.49894766334176,3.77878027702671,4.18942541339291,3.79743539941632,3.75316984721862,3.92407448320553
"1369179_a_at",5.75812057517688,5.75687394665944,5.55245436601539,5.73762047296425,5.63050863970666,5.6894780591935
"1369180_at",3.82132439689771,3.83126468228361,4.08938651037769,3.81331357674256,3.97540941753324,3.72558916402903
"1369181_at",2.75129714125847,2.84636514113296,3.22319651830715,2.93376324996891,3.04393650030817,2.83166464249658
"1369182_at",4.92263258874087,4.94609861799115,4.88796289370783,4.99228785026856,5.13665213177272,4.93146606849808
"1369183_at",7.46697841778523,7.4209000460138,7.13405658403562,7.47616059498041,7.47132655865802,7.11949664524683
"1369184_at",3.60213185164052,3.7263310368712,3.40525424058766,3.40199527237966,3.40199527237966,3.34988946495128
"1369185_a_at",4.69063556127659,4.95209886691898,5.02929984719371,4.58544900648157,4.61427441437726,4.71551804609316
"1369186_at",4.30284704172319,4.44373593296342,4.31938938890358,4.25881232090518,4.13793664240985,4.30012176830988
"1369187_a_at",4.66989352856096,4.81075684344619,4.70577443942471,4.6938667427731,4.5125539993582,4.5941159722885
"1369188_at",3.73125595375937,3.82842235941691,4.02101285321849,3.34161460101975,3.32813816824181,3.32813816824181
"1369189_at",5.67583462213021,5.64691113138095,5.81737792131641,5.73925652662558,5.5669606285422,5.76137644226698
"1369190_at",3.43280354585505,3.67623546161326,3.62688411238171,3.55310932706626,3.48784111603869,3.51655434846048
"1369191_at",3.33369022055851,3.64044230901695,3.4761042882458,3.33369022055851,2.95564492967351,3.02992544383121
"1369192_at",8.24971402279964,8.13709470557492,8.41407788096299,8.31666185680283,8.27512717744044,8.21636106447712
"1369193_at",7.625268311847,7.68034063099329,8.06061560500737,7.49803568666658,7.4378852075109,7.43868645645276
"1369194_a_at",10.1640637809477,10.06223319264,10.2013344866198,10.0814550954745,10.0808401301755,10.0877342971105
"1369195_at",2.82926626262763,2.96847584925198,2.97517732471385,3.15849864084131,2.95055827893546,3.35051518665743
"1369196_at",4.13122422494289,4.62504772779226,4.63028215560451,4.25245578651347,4.16856184999486,4.17238839617942
"1369197_at",6.95930303483151,6.75040983354722,6.85828451931029,7.07843388831454,6.99876843253735,6.99664404846204
"1369198_at",6.70418987653028,6.51801697097535,6.82205029433433,6.64279592650476,6.72837437210127,6.53044070376866
"1369199_at",4.56010867567981,4.26790607912918,4.24994042910629,4.29095198799996,4.27774011654782,4.04570916788319
"1369200_at",6.23939328931341,6.1720547833804,6.45189501925143,6.1570757314013,6.23136857486008,6.2660227380691
"1369201_at",4.69006543046773,5.0725759548292,4.91285200972098,5.26771073096891,4.92717721889743,4.787092442821
"1369202_at",2.96486571511724,3.2540979572711,3.15856558930588,3.38983702721431,3.27402860650276,2.93567199341031
"1369203_at",5.19333776585271,5.16777319800752,4.82406981363206,4.91307826031258,5.05318841398757,5.00752163911241
"1369204_at",4.79531136625624,4.68574652708797,4.72078231227981,4.85323836533538,4.70085849723991,4.73899204501885
"1369205_at",5.03994172821681,5.13295333431332,5.47112769913287,5.30448072709263,4.99783758633424,5.09359514136997
"1369206_at",4.80559526409938,4.94474514591717,4.59317870391182,4.92268160050002,4.70611271035584,4.67090431536033
"1369207_at",2.68758813917862,2.66567890740153,2.80668316178446,3.0295385770191,2.99848959830407,2.85071650416197
"1369208_at",5.72359620523203,5.5443126583892,5.40169995449097,5.84989760521484,5.76143013387526,5.52470192634629
"1369209_at",9.07227314388361,9.00907932102279,9.11931777305944,8.99700923286305,9.04283084333069,8.78716155281896
"1369210_at",3.9595591593398,3.63192652076835,4.21493382714197,4.00587253725659,3.96508864950388,3.92294357940982
"1369211_at",5.16107435092782,4.94514869077808,5.07083989838891,5.17297114926277,5.01488405897821,4.86878227314367
"1369212_s_at",6.02634769403502,5.97798311322615,5.8854959790718,5.94559467868248,6.12883929517415,6.13862863129849
"1369213_at",7.6812180974135,7.63769602855866,7.98982451061076,7.87460387873765,7.88681231699674,7.81472206405698
"1369214_a_at",4.55538967521871,4.90323341383677,4.68099862405962,4.69968106048392,4.68099862405962,4.53091467024735
"1369215_a_at",8.98636559663733,8.87035543051718,9.14142984473376,9.37837042203277,9.11986004874275,9.35440102601493
"1369216_a_at",4.58130122645414,4.60427768843688,4.63487562185303,4.63493255535675,4.55809653801758,4.47693710715736
"1369217_at",3.28603270347123,3.4068526821184,3.50480116698499,3.2455267883178,3.33369867874175,3.20508271876792
"1369218_at",5.6894780591935,5.72553172193471,5.91126342585136,5.85390587118728,5.9487340505204,5.857639554145
"1369219_at",5.69494556399135,5.73248976687292,5.91720634505093,5.77508092125537,5.73851522940459,5.64321260863202
"1369220_at",7.4619386177154,7.64312192749047,7.62287026603871,7.3011779115316,7.61966278297135,7.56891700717621
"1369221_at",3.66072662597978,3.88029576237466,3.43745142297137,3.55582832367241,3.8158682153728,3.60430515117563
"1369222_at",4.35453126558754,4.32602980752542,4.24750264072003,4.4689713169887,4.28245782554579,4.07563232046945
"1369223_at",5.43668517637968,5.66412327318882,5.64826025292112,5.54761101657719,5.4354188627729,5.33398981036855
"1369224_at",4.54956068545289,4.56523983912253,4.69441500338753,4.73951211671286,4.54800343552534,4.52630168459141
"1369225_at",4.66812782581569,4.93296139487736,4.81211216938762,4.52582061472481,4.8500209102878,4.54294751286611
"1369226_at",3.76770435811694,3.76770435811694,3.75290952964127,3.87526060530153,3.61908391297377,3.59443823878133
"1369227_at",5.70057307190049,5.40541924362411,5.56922076488017,5.27667842957728,5.53650218289392,5.68225824614633
"1369228_at",4.66472477555007,4.49268182893103,4.63908334711831,4.58543067337957,4.76159626554116,4.39051141715342
"1369229_at",6.12081214935814,6.13003639288211,6.31895118972721,6.10119504844134,6.12636222704414,6.14105889039601
"1369230_at",4.39664416893716,4.35224756129013,4.52907450811306,4.23278485235748,4.2486690333988,4.13247913184508
"1369231_at",5.14815640456897,5.42044064557767,5.31983019218806,5.44521697541541,5.12215685497721,5.14214912772945
"1369232_at",4.02196625707376,4.13455098955304,4.05833943809069,4.17812176380442,4.0449308274173,3.82990003764507
"1369233_at",2.56395505756754,2.6933740477485,2.80979946146911,2.86965020260209,2.6933740477485,2.80733784987031
"1369234_at",6.29470488695583,6.31603216429323,6.71425593063042,6.40971776165359,6.28744665737363,6.38010385686306
"1369235_at",8.69443810938097,8.81291130867945,9.07343256917865,8.6800617697765,8.87858007666996,8.54174655320213
"1369236_at",6.12431168237316,6.27501985417013,6.51778747228312,6.21387349474664,6.43278594753123,6.32440150053568
"1369237_at",4.02252048989061,4.13501575230626,4.10825892403856,4.16531472354759,4.15407846743865,3.97287758207884
"1369238_at",7.01205993524047,6.98610410610835,6.91778115321518,7.00294265049371,7.00294265049371,6.66524852873331
"1369239_at",4.43225434607179,4.51186166236318,4.87380108835291,4.75157495104055,4.52267940473835,4.93403033272501
"1369240_a_at",6.04237666964793,6.06195343006845,6.06918525305827,6.09905381332015,6.0122107493366,5.75735181861851
"1369241_at",4.01493084969982,4.26764253882263,4.07315414665077,4.02160157795596,3.84106099253085,3.92686267689493
"1369242_at",3.35826006176254,3.69479700895105,3.6514053594148,3.82562468324846,3.79714002522093,3.72148311787574
"1369243_at",4.721251761478,4.90760335401836,4.87556620888943,4.57214418870682,4.49823143061004,4.5983967984548
"1369244_at",8.81774384739219,8.74620558007199,8.72714798174121,8.77501045796189,8.75442555213754,8.8800296821572
"1369245_at",4.33268669940997,4.47177023330045,4.61799112921833,4.3603290556771,4.34053328405156,4.18966139958187
"1369246_a_at",3.98143273207402,3.95188261402216,3.91118549704906,3.84106099253085,3.76534037129936,3.9419975713796
"1369247_at",7.06441159518793,6.91029791322506,6.96300620543595,6.78509115756059,6.69027299122365,6.73297177581668
"1369248_a_at",5.86844781529781,5.78707857256574,5.59689224337375,5.42925372120372,5.56177902218637,5.46378303527993
"1369249_at",7.49197727472894,7.54895070372811,7.63175210395871,7.50600487204528,7.51127590852145,7.60060664619098
"1369250_at",4.49546298470264,4.71396118286525,4.63908334711831,4.56724378850411,4.63532676064452,4.62624092330221
"1369251_a_at",5.35558694772899,5.08564179053608,5.32916642850336,5.28673255468471,5.38727280533955,5.13946840379925
"1369252_a_at",4.37856221663825,4.31680407917657,4.50803933211774,4.12123014990686,4.51322861962798,4.37400524584248
"1369253_at",5.30642755992648,4.94910535546172,5.58453297855204,5.26083737739427,5.15807398202713,5.54761101657719
"1369254_a_at",3.04328830636744,3.18907899879367,3.1256522476423,3.22240824509088,2.79648532089788,3.13090704828818
"1369255_at",4.93924751079187,5.05408507927549,4.99724416058053,4.92603650328418,5.10517375661342,5.13151259272819
"1369256_at",5.09738573853455,5.33900186513364,5.3601432959771,5.09116799811039,5.53952021507178,5.49885545968437
"1369257_at",4.68648297375589,4.90031721454851,4.98315889171014,4.92947845588363,4.74815463622871,4.58057058456181
"1369258_at",2.76132089672943,2.75803777785661,2.84353987347327,2.68614793485656,2.56819136510121,2.4097368825394
"1369259_at",3.54271394669383,3.19535616446143,3.36767685471925,3.01971312838945,3.28457013516678,3.10999655397096
"1369260_a_at",3.47973297749258,3.45343598601528,3.4711298717072,3.41757348212784,3.67413780338506,3.37859459570105
"1369261_at",5.23514963199321,4.94514869077808,5.42750703656666,5.18040406198725,5.03225372271124,5.05044169038249
"1369262_at",8.09959853373247,7.97979501517648,8.1024341839781,7.87647695370354,8.01445831371876,8.07338710004749
"1369263_at",2.42323377354263,2.68052250133274,2.72756416910112,2.41860364006041,2.63922114788349,2.42253480866106
"1369264_at",3.52305047228105,3.3021499427758,3.56387174669952,3.61995647347259,3.35375558023559,3.28797722801829
"1369265_at",7.60181435472869,7.7080652301713,7.82298311989369,7.7315373969739,7.73243618528017,7.94223677288094
"1369266_at",3.64244419712111,3.77471055880999,3.85021198108328,3.9287987444306,3.8579344164953,3.55280643850017
"1369267_at",4.135332304983,3.94019520785531,4.09069908633822,4.0636500470927,3.8992385793458,3.94387179799059
"1369268_at",6.08612429971761,5.98451437833796,6.09588914231175,6.14307124269844,6.02788577229257,6.03725757291512
"1369269_at",7.4900328328971,7.26789722036752,7.56506763751279,7.37703094229748,7.4869182928912,7.76537318908043
"1369270_at",3.40790167667282,3.31993537974675,3.54856407418445,3.33125337753216,3.49529577757188,3.29801594253072
"1369271_at",5.09754004276585,5.24140547700941,5.36570771770324,5.33430361296314,5.14822586515878,4.93053768341498
"1369272_at",3.19111522523766,3.16603625716316,3.13502015776678,2.91672876582675,3.29026936661803,3.22550194080819
"1369273_a_at",4.80348146797772,4.56082077971887,4.56082077971887,4.6807282327131,4.52042604823908,4.39838958068267
"1369274_a_at",3.76169912681738,4.19263679458107,4.11502372793539,4.10058099673014,3.96086274805607,3.97325416886008
"1369275_s_at",5.03216850488287,5.02638987967343,5.21870924103631,5.17402433247818,4.87504834420239,4.83281225559888
"1369276_at",6.29273430676161,6.19864138273288,6.51485212446604,5.95575978634496,6.26090815614068,6.21074411505687
"1369277_at",6.32458827240168,6.23412026603213,6.3412276213704,6.3657595733179,6.35131665391883,6.52683550583293
"1369278_at",7.94598754045118,7.69479107795268,8.15535645610627,7.9204626873017,8.15688112133242,8.29018675908744
"1369279_at",5.70194092453523,5.75907502080172,5.96434324829553,5.78453683676687,5.61571376659667,5.79424954912683
"1369280_at",4.2137721286257,4.16904362996222,4.37030980098163,4.16133892248607,4.11468768566296,4.03978715846617
"1369281_at",2.55733547686488,2.53656369471216,2.69928005680748,2.70791699185935,2.62668330684211,2.63303115031581
"1369282_at",2.56303637718149,2.42692924033174,2.68923368177299,2.47898504843593,2.45891602567787,2.5124055099703
"1369283_at",2.9885081772069,2.89470106393652,3.1337942509438,3.04328830636744,2.90489075824402,3.07980292817253
"1369284_at",4.54673968131894,4.72506240069816,4.63507413122404,4.4650536905833,4.55657371873758,4.25367852198592
"1369285_at",7.21828770000286,7.32648778593449,7.24519540731395,7.17376752355146,7.23415664971154,7.19370862548076
"1369286_at",4.27896630846681,4.39956352658862,4.18021270530044,4.34632508079503,4.09596061824443,4.06375045896266
"1369287_at",6.07423929346341,6.18344696106755,6.08987467765542,6.16564942187182,6.02301073491689,6.21447627827334
"1369288_at",8.49806451589863,8.12035790034409,8.06434536872693,8.43229009365848,8.1640910413587,8.11603044381124
"1369289_at",2.89022262677776,3.09473787790755,3.26405950776023,2.96554933645972,3.00850347666246,2.99725410670687
"1369290_at",3.012781014222,3.03181291266217,2.90002361487914,2.84130156375888,2.84130156375888,2.73659544184745
"1369291_at",4.25881232090518,4.46526839719791,4.32989891277229,4.49346433097843,4.38655907026807,4.50518313218447
"1369292_at",4.15459142363193,4.33798729290778,4.49992484689201,4.4025353475283,4.14311187693172,4.37856221663825
"1369293_at",6.86781277490639,6.70277817504883,6.85150849675335,7.01532686730169,6.91902732754598,6.75465260703594
"1369294_at",4.66385916983503,4.52753157916011,4.63908334711831,4.50077003872599,4.55765428293153,4.09012086141249
"1369295_at",4.82243962644782,4.83976342456451,4.89323321057725,4.86205745961114,4.57870185687567,4.63304042475368
"1369296_at",2.83989395968303,2.89738511789084,2.89507891703737,2.7568800646189,2.95298506431142,2.79658037824697
"1369297_at",5.46030396253741,5.2968803124144,5.74346166431149,5.37861751811221,5.76990932970221,5.75704918177785
"1369298_at",3.96387409904071,4.02406156941517,4.09669835196191,3.63499225092782,4.04568932588308,3.74951039840837
"1369299_at",3.37985359364191,3.63180856727627,3.32590044942622,3.29200531071044,3.20863526849559,3.33615799453872
"1369300_at",3.20743057407236,3.20743057407236,2.9192918170504,3.34574197552743,2.94388061995525,3.13090704828818
"1369301_at",4.19376814818254,4.25987527241247,4.38035332279877,4.25413477393864,4.22376408867686,4.09003566451295
"1369302_at",3.16815986768872,3.17326576730321,3.26504851821502,3.08359577172129,3.11902067926677,3.08225026112278
"1369303_at",2.67561674832832,2.81016265807323,2.73801160821636,2.61876983485211,2.67164659019041,2.6146582067901
"1369304_at",6.26196139715589,6.34796972474075,5.93370799180585,6.10085772127061,6.13675690448257,5.98780810910591
"1369305_at",3.74799509362558,3.78754202298274,3.96791455134957,3.78500420302144,3.89690731809644,3.59043812976726
"1369306_at",2.65123168310175,2.72478701188474,2.62535210499503,2.74384812175542,2.59572761857666,2.65741102804854
"1369307_at",4.78861981677588,4.78240791931813,4.6087029454418,4.63375311467853,4.67382697563037,4.71586181991455
"1369308_at",7.6202754244957,7.70638057243627,7.84052154977351,7.55264315329559,7.59065632698919,7.6174888524769
"1369309_a_at",4.17572828956043,4.57053604814059,4.49346433097844,4.27096905198804,4.19278714822019,4.25331520084421
"1369310_at",10.3154859867818,9.97643245666244,10.0966654347807,10.4023411841813,10.1378288168926,10.166152568147
"1369311_at",3.65809472946851,3.71337210545692,3.69026771626788,3.65418609168926,3.63518632740457,3.56724652761748
"1369312_a_at",10.0899247506908,10.0462228461631,10.0565824845574,9.97682560480414,10.0253596018007,10.1220755950096
"1369313_at",7.86224864144645,7.89387020206761,8.03337259594685,7.94540950380224,8.04518971968024,7.98496137460582
"1369314_at",3.22041021352076,2.96026546132809,3.21141230935147,2.96847584925198,3.17518287780467,3.11718871408535
"1369315_at",3.03190358394104,3.27617133099577,3.56256819796696,3.319712698077,3.34857663254946,3.35850301608144
"1369316_s_at",5.72299347802901,5.78816697661083,5.76154099266937,5.65264126272381,5.58981770246982,5.49139297333993
"1369317_at",2.94093961879728,2.96916924083317,2.92882445242907,3.03741799701767,2.89647070914878,3.04888394517492
